13.19115303,2.814874306,0.365298847,0.624712731
5.429111507,1.941682971,0.703640591,0.855398542
8.120840696,2.275553526,0.417166697,0.652514639
11.92637019,2.273972572,0.070719729,0.451401231
25.24446969,2.891847849,-0.393384948,0.241701061
10.72393228,2.619566746,0.324822404,0.623355195
9.822148987,1.970252221,0.424516652,0.671523439
23.36249304,2.696145571,-0.29893305,0.456064137
11.61261754,2.691808967,0.205982476,0.611059716
7.098609901,2.066733246,0.617613698,0.797922123
9.231036193,2.186274197,0.204232695,0.602912702
11.48932404,2.282594742,0.492002517,0.704776484
12.786206,2.626710846,0.412766117,0.649525667
10.33010517,2.241420667,0.471040804,0.762454407
6.25988204,2.090412415,0.332044213,0.617362383
8.851034313,2.191573653,0.529070142,0.78852539
7.847076084,2.165907699,0.306237383,0.690522886
17.45382247,2.566454832,0.371955967,0.642476985
8.126737692,2.214261502,0.504011847,0.745334777
15.23374672,2.439923507,-1.028141459,0.442103582
10.12651204,1.938580805,0.262324382,0.649614733
10.67349015,2.588085406,0.320292842,0.623370295
10.24742875,2.457725674,0.542409791,0.739978264
12.4395582,2.343571132,0.257856903,0.557618907
13.53390877,2.601401686,0.124642307,0.435917558
11.54506042,2.229963049,0.400791606,0.658508668
6.569294155,1.95498335,0.684991703,0.828732088
11.97439117,2.333519989,-0.030367638,0.344382139
19.48684129,3.190123476,0.095469334,0.450727589
6.378376551,1.850644313,0.393407053,0.680206248
