6.131761550903320312e+00
6.947697639465332031e+00
9.208750724792480469e+00
2.225534915924072266e+00
2.855926513671875000e+00
4.958456039428710938e+00
8.597991943359375000e+00
5.478634834289550781e+00
3.808624029159545898e+00
5.689965724945068359e+00
1.191287803649902344e+01
4.465878009796142578e+00
1.769332408905029297e+00
2.567742586135864258e+00
3.723694324493408203e+00
1.271280288696289062e+00
5.299002170562744141e+00
1.319272637367248535e+00
7.608953714370727539e-01
7.024901390075683594e+00
4.063358783721923828e+00
1.036120414733886719e+00
2.864955902099609375e+00
5.467206478118896484e+00
9.065473556518554688e+00
5.887150287628173828e+00
2.790817022323608398e+00
2.420670509338378906e+00
3.235568046569824219e+00
4.003847599029541016e+00
5.626786708831787109e+00
3.723694324493408203e+00
3.367357492446899414e+00
9.490859031677246094e+00
3.977193117141723633e+00
7.430007934570312500e+00
8.135853767395019531e+00
2.670896768569946289e+00
2.972060680389404297e+00
4.061383724212646484e+00
2.435536146163940430e+00
7.130064487457275391e+00
2.726626396179199219e+00
2.084171533584594727e+00
6.788935661315917969e+00
7.500120162963867188e+00
8.817298889160156250e+00
4.461162090301513672e+00
2.944420814514160156e+00
2.808327436447143555e+00
2.404770612716674805e+00
9.232213020324707031e+00
3.490581750869750977e+00
2.172144889831542969e+00
6.981247901916503906e+00
2.686516761779785156e+00
1.138407325744628906e+01
1.414237308502197266e+01
5.422529697418212891e+00
1.181827449798583984e+01
5.439379215240478516e-01
7.801298141479492188e+00
2.022609233856201172e+00
3.851625204086303711e+00
5.558123111724853516e+00
7.307191371917724609e+00
7.464398384094238281e+00
4.554540157318115234e+00
5.210767745971679688e+00
6.174353599548339844e+00
4.992742538452148438e+00
2.714674234390258789e+00
3.535285711288452148e+00
9.967289924621582031e+00
5.854953765869140625e+00
1.160496997833251953e+01
5.991614341735839844e+00
8.529560089111328125e+00
4.324157238006591797e+00
3.132806062698364258e+00
3.004197835922241211e+00
8.397219657897949219e+00
4.606882095336914062e+00
1.146275329589843750e+01
1.155856800079345703e+01
3.047402620315551758e+00
4.092080593109130859e+00
4.389104843139648438e+00
4.988639831542968750e+00
6.140552043914794922e+00
2.400322198867797852e+00
3.179835796356201172e+00
3.924791216850280762e-01
4.185372352600097656e+00
7.288597583770751953e+00
5.489192962646484375e+00
5.350107192993164062e+00
8.706680297851562500e+00
9.338075637817382812e+00
2.391887664794921875e+00
5.146362781524658203e+00
2.111967086791992188e+00
6.845700263977050781e+00
1.476957201957702637e+00
2.976278543472290039e+00
5.768854618072509766e+00
2.907661199569702148e+00
2.730234384536743164e+00
6.444756984710693359e+00
3.204522132873535156e+00
8.467938423156738281e+00
5.478634834289550781e+00
9.981221199035644531e+00
3.554404258728027344e+00
2.689533948898315430e+00
3.687656879425048828e+00
4.066762924194335938e+00
1.394511032104492188e+01
9.654477238655090332e-01
3.812147617340087891e+00
3.012387275695800781e+00
1.287698459625244141e+01
2.473919630050659180e+00
3.128457546234130859e+00
6.373785495758056641e+00
1.176152992248535156e+01
5.978195190429687500e+00
2.699389219284057617e+00
2.169000864028930664e+00
2.285601854324340820e+00
6.593258857727050781e+00
3.924767255783081055e+00
2.979615449905395508e+00
2.275043725967407227e+00
2.092584133148193359e+00
3.783220052719116211e+00
1.968541383743286133e+00
4.762299537658691406e+00
5.612485885620117188e+00
1.331866025924682617e+00
5.556838035583496094e+00
8.111570358276367188e+00
2.798318147659301758e+00
3.921983003616333008e+00
5.922164916992187500e+00
1.233423709869384766e+01
6.369856357574462891e+00
3.603107929229736328e+00
2.768298149108886719e+00
3.247404575347900391e+00
6.487066745758056641e+00
2.019788026809692383e+00
