10.57768812,2.324775077,0.491047459,0.704136598
4.838545141,1.677958672,0.735877892,0.889620469
6.656132184,1.941907101,0.522288929,0.731817457
9.338437401,1.895333153,0.272366571,0.579444283
15.66834736,2.361128625,0.135175361,0.454396552
6.85992637,1.905683547,0.568099791,0.771008844
13.89448363,2.356998103,0.185917056,0.500351327
10.27880916,2.036883333,0.428507697,0.658313733
9.417520092,2.319827185,0.356073171,0.628091332
6.389642277,1.823003105,0.655804205,0.83473893
7.142763593,1.906389231,0.384253553,0.656136254
11.54377374,1.966877537,0.489595037,0.721992226
11.91376511,2.175676922,0.452834833,0.684020507
5.711474338,1.786314692,0.70754055,0.85220024
4.182243012,1.585529753,0.55373705,0.749424119
8.012228532,2.091759846,0.573699806,0.85155938
5.982329834,1.90760712,0.471100222,0.713653878
17.35110096,2.371208787,0.375652214,0.6411065
5.812510349,1.722501861,0.645252944,0.816388904
5.899931273,1.762571472,0.214513971,0.646257642
4.909191686,1.602704545,0.642385157,0.829971694
6.28402629,1.906533255,0.59982184,0.777604267
9.025092854,2.290794495,0.59699216,0.774888792
11.05433912,2.022252422,0.340498968,0.608496822
11.35292848,2.217388697,0.26570561,0.541877887
11.46579155,2.074882169,0.404905796,0.739539059
5.945124301,1.829191851,0.714921658,0.862313381
10.02315473,2.047900048,0.137531577,0.488834961
10.69082696,2.522238671,0.503758424,0.735142322
4.920360535,1.643096773,0.53206651,0.746066074
